client_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
bf7f9c12d11b247a0d6c7dbc4a181360,16,9,979.8700000000001,3,4,3,343
bf7fa4438d78a64676eb4c5302cffb9a,83,1,36.73,1,1,1,111
bf800d45ca11de7a2835e1e7b710bb41,9,9,1432.04,3,4,4,344
bf80500f3ff398e96f184bbd9c3ca80d,15,8,433.76,3,3,3,333
bf86dbc162b6d84fffddb81d33dc3338,71,4,665.05,1,2,3,123
bf86e94caaa03a2fec7c767a4d020ca6,86,1,93.27,1,1,1,111
bf8982b5815dc74256be6ec17ac608eb,4,2,168.97,4,1,2,412
bf89e3fc51e3de39f56f2549206eb2ee,9,21,3421.1000000000004,3,4,4,344
bf8b12f34f7d1347c3b38714ec14c553,24,7,336.15000000000003,2,3,2,232
bf8ba4973c3ebfd32e728cd82fbc9bc0,29,2,2248.56,2,1,4,214
bf8ca626ee019adef059dcab9348f19e,37,1,84.91,1,1,1,111
bf9106c7ceb1fafa0bdb23b525ed8ea0,19,3,128.74,2,2,1,221
bf9381142244f8901e5b15e57aa69bc4,70,1,339.11,1,1,2,112
bf952568e351062c11d17b44d289d66e,64,1,69.03,1,1,1,111
bf96b83268edc2b9975e047bc5f43f94,5,9,998.8300000000002,4,4,3,443
bf96f050dbaeab5541374b18602c6952,41,3,197.2,1,2,2,122
bf98bd1df3325ded8613f91fd22d7689,2,13,3586.5199999999995,4,4,4,444
bf993f3fb09fbb1c1c454c7b8e3b8bf5,25,2,499.52,2,1,3,213
bf9a122ad459d98a6766efe557216fd6,2,6,1070.59,4,3,3,433
bf9e97a33f8e8f95ef612456a1db68f3,24,4,425.94000000000005,2,2,2,222
bfa0a15853e342d752863b6ce2f84ede,15,4,379.93999999999994,3,2,2,322
bfa858980280c1d471420c3fd494d846,16,3,1060.4399999999998,3,2,3,323
bfa8f6b5175ded702fe779be62db1da1,5,15,1302.2199999999998,4,4,4,444
bfa918035eff9a02a6553ddd2e3a12f0,23,6,2734.4700000000003,2,3,4,234
bfac6b095a2dc831c937326f9b188bf6,6,2,566.7,3,1,3,313
bfb3b560f931e733fb0604f5e76ad828,16,2,182.48000000000002,3,1,2,312
bfb59fc757f2285fdf01e912f98c8ea7,65,1,97.19,1,1,1,111
bfbd11d399cb2cc7ed254bf91a143694,5,13,1017.2300000000001,4,4,3,443
bfbdf00658a8b7b5aa891183bdce5196,2,2,659.22,4,1,3,413
bfc226626e5920b9918b027defe992e2,39,4,223.03000000000003,1,2,2,122
bfc69555feb4a008df6acc5391b64d29,34,2,216.0,2,1,2,212
bfcea5dad2f8bd75e397235eae725d6c,15,1,149.99,3,1,1,311
bfd1088fe3bea0e7fe4de6430d78d9b6,2,2,38.25,4,1,1,411
bfd1f6559dc2d4498a8f90e4889566a3,17,6,2987.2400000000002,2,3,4,234
bfd503d071523a714ee4c639cc665837,5,22,1895.2499999999998,4,4,4,444
bfd8b86495e622065a2d6400223df992,1,6,271.85,4,3,2,432
bfd8c4a3286b727a0658f41fdeb49711,21,8,662.24,2,3,3,233
bfdb3ced5b4143c30b3d2b7ef0a5be6c,51,2,149.56,1,1,1,111
bfdc8eec367bc8f5647716843eb32b7f,24,3,558.52,2,2,3,223
bfdfe074b15607f507e6816664e45057,8,1,213.7,3,1,2,312
bfe0f4dd10af98f49a3028eacdb2658a,61,1,49.99,1,1,1,111
bfe5ad5f0b26d400bdbbdaa0cdd21db3,1,2,241.99,4,1,2,412
bfe7e61d1c1fab3a123c752211c03f66,2,20,3307.029999999999,4,4,4,444
bfe81cadd95625e014d854eb0d2dd355,10,5,147.45,3,3,1,331
bfec10216ad2e674e1f8eb00a6edeb27,1,30,3149.82,4,4,4,444
bfecdb964989c518035bfb2a4601dc85,56,2,90.05,1,1,1,111
bfedee3268aa185f2cc2486687b074e3,2,34,1752.66,4,4,4,444
bfefd6c089d2a2edfe80ce2f780cce48,27,2,399.98,2,1,2,212
bff06b1052b816441c6b3ff749b19350,2,29,1250.99,4,4,4,444
bff1cb001f8665cb89c3ace38d729a8a,32,2,811.64,2,1,3,213
bff296d92fe372b32942d469e746db5c,5,7,467.89,4,3,3,433
bff81878c548fe5c07bb6781e097d392,9,13,787.41,3,4,3,343
bff81f7689fafa8367417bad8259ccab,46,1,69.99,1,1,1,111
bff9f6ef71b831a386a4f6c1b73b25da,9,14,1824.7800000000002,3,4,4,344
bffe99651fd6ea290e1b27926aa85845,25,1,174.99,2,1,2,212
c0081e8747eb43dcb394cb24af6bda15,26,1,99.99,2,1,1,211
c00cfcd25c65bdd8d7ecde9d2c4ba305,33,3,160.57,2,2,2,222
c00d231085a9efbc6ec7d2757dcc1332,4,5,880.98,4,3,3,433
c00d6e2029da289c4c8229cd8fe96f70,29,1,37.99,2,1,1,211
c00e1984dc6ef7a43e8cee6448cb79a4,50,8,1355.43,1,3,4,134
c00ee0ef6f9754f8927d00b4310b1b8d,29,4,230.43,2,2,2,222
c00f39faf3a3923743b3eae3930bd25a,5,14,2229.71,4,4,4,444
c012ed983cf58b04958fe66567c641a7,3,4,715.96,4,2,3,423
c0131188d13960ef59cd116e5d440d2a,5,27,2572.4599999999996,4,4,4,444
c0153eb6d4d0a3969c29ff280d1f5058,1,12,1977.88,4,4,4,444
c01665e8b6fe6aa635c166ad36d6a80a,74,2,406.5,1,1,2,112
c01adf1f0e2244e5b04b1f77cf0e0765,2,46,4893.54,4,4,4,444
c01bd5f24c058ca823721f9e186605af,12,9,893.9000000000001,3,4,3,343
c01c50e160d303fb596b7f8c351d3c32,6,2,416.90000000000003,3,1,2,312
c0207dff321ecd30a775420cbb7cf833,11,5,782.9300000000001,3,3,3,333
c0211ecbfbfd355d4968b68d8e3d1594,27,5,971.95,2,3,3,233
c022dc64dc0e06861cbb449806b4ecad,71,2,129.95,1,1,1,111
c02662c9467801e9c124a8f882d49021,31,1,219.0,2,1,2,212
c0283f3b6baa03b9ec14d0c4ea87c975,9,1,89.0,3,1,1,311
c02900435a268abd8be682533cc2e7c3,21,1,13.99,2,1,1,211
c02a6aea88a4f36e9936c823de15d032,4,2,906.79,4,1,3,413
c02c88fe7af4aca007aacc7ad6c3ef6d,2,1,114.09,4,1,1,411
c02e55ac77ad2beef20f67377c4614be,9,1,72.76,3,1,1,311
c02f2289b51154e35ca738e05406c86a,32,3,1194.26,2,2,4,224
c03420daa7543cc5569381dbfa297c3d,4,2,431.71000000000004,4,1,3,413
c03699f4b4e51ff77cab6bc37923a552,5,1,252.24,4,1,2,412
c0383d097770263d0a154fd6da22a18d,35,1,299.21,2,1,2,212
c03b0bd82aa5dbd424ec87413ebee614,3,1,22.99,4,1,1,411
c03b99c9fc4d2858dc49eac971fd07ce,4,2,179.97,4,1,2,412
c03c5cd2139bc4c9721f61bfd7951bc9,17,9,851.1000000000001,2,4,3,243
c03e0627ea41a2d25b3672fa2569a071,5,18,1229.2,4,4,4,444
c03fdb0fe455bd2639ed2f1f27ac46f9,58,1,3.49,1,1,1,111
c04149bf11aecec34e0ec5e9d4f3884c,3,9,3252.9,4,4,4,444
c042f1e5622953b9b072ea9d704a8171,1,18,3194.3699999999985,4,4,4,444
c0462822308a3aa2749727c33c6666d5,26,2,1368.0,2,1,4,214
c04a9ad7535e7674107072299865c61b,3,9,777.11,4,4,3,443
c04c4bd1a47a372b5792daeaab874d7e,5,19,3153.0799999999995,4,4,4,444
c05468f7ea19787fb67dc1ebc999f000,44,7,579.81,1,3,3,133
c05c773e04ee9f86b1b10e33364dcb09,82,2,19.4,1,1,1,111
c05cf99d33c98bcb920cb241fd60e13d,48,1,43.49,1,1,1,111
c06002d9d7e62aec1dc57b3d1be92bab,23,11,1764.53,2,4,4,244
c062874a162c5899c9fa70e2cd113c52,38,4,317.86,1,2,2,122
c066650dd658df21a53ebddda01a3941,40,1,67.85,1,1,1,111
c06782f5d435ec8059d79351ff21bb19,9,10,1297.6200000000001,3,4,4,344
c06fc8e78525ed87b08c2d44acb3579f,64,2,87.57,1,1,1,111
c06fe3ef41c5452f5a8604569962de11,5,9,1130.9299999999998,4,4,4,444
c0707581784a190f456dfc02219a0646,2,25,6014.929999999999,4,4,4,444
c0707f98912e0826380626561e119aae,9,6,330.23999999999995,3,3,2,332
c07238a6276176e2124b7de74a803dd9,57,1,21.49,1,1,1,111
c0726282d1734e08aa6fa8a2066020ef,17,1,99.99,2,1,1,211
c0750f5c8a53746932ba65fded5593e1,3,15,2281.8999999999996,4,4,4,444
c08058545cb0a17cf0ba7b0077d5bf67,80,2,509.04999999999995,1,1,3,113
c08075b97d0288fb9ed66c61dbddb61d,2,12,1879.46,4,4,4,444
c0894040981445a99d59bb8f4f4a5c35,9,2,1256.89,3,1,4,314
c08b24381b60eeef6f26c37d083787e5,27,3,599.53,2,2,3,223
c08bf65eaa03d5dc5e6c06462f623348,36,2,81.42,2,1,1,211
c08c2cc0ff0aa4bf9664daac06557ff6,23,6,648.3800000000001,2,3,3,233
c090852cb9e5553680bb32027cda7644,16,2,583.3199999999999,3,1,3,313
c0927c2efe1fef0d12369d7e2329769a,19,14,6553.39,2,4,4,244
c094e69b1aa5ff5ee81689d60b3dd7de,9,9,331.53,3,4,2,342
c09dacced7966518390e45bcfee7ab91,3,10,829.8100000000001,4,4,3,443
c09ffd2cd8e722d98df2354d5467f2a4,21,3,461.46000000000004,2,2,3,223
c0a1e8f5d35ec1f0af6cedb5fb42038d,24,3,161.85999999999999,2,2,2,222
c0a7df046ad29acf19a35aa90098a14e,65,1,17.29,1,1,1,111
c0a7f1ca54bc51340accab1b2af1e2f8,2,7,1076.12,4,3,3,433
c0aa29c2205493ccb995457fbf1e500f,24,5,525.87,2,3,3,233
c0abab98b982ae920bf179f58208a2c4,78,1,241.23,1,1,2,112
c0ac34e9a7655e4fb59187285b74f1ca,9,9,704.27,3,4,3,343
c0ac4cba8d5ac55f090d2ca7df7ec172,1,6,1850.88,4,3,4,434
c0ade20ea1b0a51b1b1b44fb9874766e,27,5,495.9200000000001,2,3,3,233
c0ae275a92a49f48be463559fc37ac57,2,2,191.93,4,1,2,412
c0b10967de2d12ca674fd7eee3de5464,1,8,998.52,4,3,3,433
c0b2d689af8a218c73f8fab06bc8796a,54,2,1075.44,1,1,3,113
c0b7868bd0ed25cfd25403c50c69f3ed,9,6,651.8299999999999,3,3,3,333
c0ba91e2b611164977230527f3a266a4,21,4,156.48000000000002,2,2,1,221
c0bcf70b028faaedd26c67b06e06b4f1,42,1,259.36,1,1,2,112
c0c4821de19fc5bcf25b588f4eb92c83,24,2,276.18,2,1,2,212
c0c4985c6020b15e8e6ae0d410e7cbd3,20,4,613.04,2,2,3,223
c0cc36266197787fc9dd882cb85dc307,4,9,880.66,4,4,3,443
c0cc611602f6781835770a5deb931c5e,2,13,2133.9300000000003,4,4,4,444
c0ce1b3cf44d4ae887db286d62119146,26,3,1506.42,2,2,4,224
c0d09f2766d87c90e6baf05b01bf6751,57,1,89.99,1,1,1,111
c0d214b38fab9f8fa421d90f31a067c5,59,1,115.79,1,1,1,111
c0db4e5e947a9570a06473d471acb613,2,4,264.0,4,2,2,422
c0dbac5e9863325d4b910a34b74867b4,69,4,307.96,1,2,2,122
c0dcab6af5fd7d86bb5ad68c700b635c,3,1,29.25,4,1,1,411
c0dcf33392800c7204ef458608099a4f,7,9,1483.48,3,4,4,344
c0e161477c8367706a57f820bf96b3c7,71,1,89.99,1,1,1,111
c0e1e7030e4c34bea8fd558834a0ae82,25,4,320.87,2,2,2,222
c0e32a01103d74edad0d39a752392164,1,34,4911.259999999998,4,4,4,444
c0e3cee8fe54369f3d6e585d21328436,88,1,10.0,1,1,1,111
c0e5a95b69393c8d57e02e3649164873,15,9,1376.55,3,4,4,344
c0ed1d748f92e33a223f38e3bb5bdfea,54,1,52.79,1,1,1,111
c0efb2ecc70de7d5ce51a453bacb9f9c,11,15,1700.41,3,4,4,344
c0efc8d213cd05c00fb1589462ddeb43,4,11,3021.68,4,4,4,444
c0f0849926db05614fcbd0d03bfbe497,29,3,955.47,2,2,3,223
c0f683a34623ded6cf65f24a20840a3b,86,1,185.49,1,1,2,112
c0f95b8b840c5e3e164e9d282979afb7,13,6,889.0699999999999,3,3,3,333
c101025b0a0b44d928730cd1dd7a28ea,44,2,218.37,1,1,2,112
c1059ea49db3f817dfcba1766b6f335a,22,22,1802.0400000000002,2,4,4,244
c10e31b44dcceeb80239f4a540d4d8ec,1,3,231.86,4,2,2,422
c10e4125553f5e25f0412e8f4b22b9d7,10,7,414.57,3,3,2,332
c10fffb00688008b6aecaeedaac95025,22,3,136.32,2,2,1,221
c1113b8d051b8230e374f6b3d3332eb4,4,5,987.5699999999999,4,3,3,433
c114f0fc086f2d6cac7928aaa3e47433,1,4,424.47,4,2,2,422
c1185ef83027e79d0202c9668dd1a96e,3,29,3678.0099999999993,4,4,4,444
c119b1de07200bcd3bfec329aa6187fc,12,2,264.74,3,1,2,312
c11b7ff92ee82ac5cb9764f7d7eb375e,44,3,532.41,1,2,3,123
c11e04363a971cb942670b6640344413,38,1,285.71,1,1,2,112
c120cd5e00bd58e03ad9f07ed6ce585a,17,7,395.03999999999996,2,3,2,232
c125f4d299b60aa0fe858546e41d53e4,42,7,511.55000000000007,1,3,3,133
c127562e19ae7253e01633f258279279,65,2,1831.29,1,1,4,114
c129b733fc9d282d0bf00be57d5f467e,10,5,465.15,3,3,3,333
c12a9af9fdcd5aa71de1caf1288bc299,7,16,1996.9900000000002,3,4,4,344
c12b7318c7bb13e7d8a1c6d0d9e519a0,60,1,13.99,1,1,1,111
c12c3804f1e1b479f5eebfdefaa07d05,65,1,70.58,1,1,1,111
c12d6d0e49c8a0089ac0067cb34fe4e3,8,2,139.86,3,1,1,311
c12f90e003a92a77d12640577024cf6f,15,1,2.88,3,1,1,311
c13055eb52f1b5e833fa486f5d6286e1,87,1,211.57,1,1,2,112
c13206bad18dee7b3be7fc0f1d91c879,17,9,1098.5700000000002,2,4,4,244
c132f8e5a09371a7a0f6dc8a3e286525,2,18,3254.51,4,4,4,444
c145ebdef98ef7d18ddb1dfd54e57a58,63,1,20.39,1,1,1,111
c14cde6a02bc42541cdb1a3542666a97,3,4,170.76000000000002,4,2,2,422
c15194b9323c6c70c8442ac8e1109d4b,11,3,208.60000000000002,3,2,2,322
c15351d7ae9e0a8f7f9b74212e9f98d9,2,6,2520.85,4,3,4,434
c1566a3944bb545d878a9b6fa7983ea7,23,3,752.41,2,2,3,223
c1590e283b7aa3131f935243946a7e9e,2,20,3563.0699999999993,4,4,4,444
c159cd212aa7b46c6c266916da74018c,53,3,938.9499999999999,1,2,3,123
c15b1d23b39747dd9fdb3d131fa6b5a3,2,17,1586.51,4,4,4,444
c15d057c3ba33079c2940a4c5f7904ff,50,3,3207.75,1,2,4,124
c16030cedf0e1fc3b17db502bd45c557,15,1,19.99,3,1,1,311
c160c3436bb33c93aabef66b716a1c7d,4,2,413.23,4,1,2,412
c160f095a53ad58632bb8661cf8c7ca6,69,1,81.62,1,1,1,111
c163cae088a042a56372e723ad2c3d81,25,3,304.56,2,2,2,222
c1647ec0fa699a6ab6231568d2295d42,83,1,219.01,1,1,2,112
c172340c4a13405854e459ec203bd180,1,6,996.0899999999999,4,3,3,433
c1732a21873adbcbabcdaf995ffe3e3a,3,1,129.02,4,1,1,411
c1735b8305f944be041a550277361a74,27,1,59.99,2,1,1,211
c17aa30c382d138a043fc5926e1708ca,2,1,159.99,4,1,2,412
c17ae6d3f73a0ed208a7ffe75988e106,7,1,25.85,3,1,1,311
c17e27b3b1dcb7bbca2bd76052740e52,55,2,319.01,1,1,2,112
c187c2275d82ee62d7e06e6946eb1e32,10,6,3027.8499999999995,3,3,4,334
c187d842246f883cb2eb24c4a2d27c55,85,2,47.43,1,1,1,111
c18abca33c89f3da861f56dee39ff076,2,10,688.72,4,4,3,443
c18e59a5f91c490885a543081fda96b3,54,4,765.74,1,2,3,123
c18f330e9a4750cec026b55dc100c388,7,6,208.9,3,3,2,332
c190908701fce76bb1c8e89fe099678f,4,6,1427.49,4,3,4,434
c192123d0eb938e276029e7b39171b41,17,14,890.5999999999999,2,4,3,243
c1921d609c581dc3339f0de68847e7c2,32,1,61.36,2,1,1,211
c194fbdbff9f4682f55757af55d777c3,64,1,25.79,1,1,1,111
c1955f5ede7ab936603a0002aa3bdd44,82,1,28.08,1,1,1,111
c1960fabaff0b5f96b38b4535dd6d630,16,9,1058.39,3,4,3,343
c1965cc59e47ecdcc8a3112035be2339,10,1,52.11,3,1,1,311
c19d56ace87ad9804c18910e9be2329a,78,1,115.87,1,1,1,111
c19f4f520561db281aa7e549ececb0b4,11,3,209.01,3,2,2,322
c19fab2f4c99cddffb220a02acc5ee38,8,22,2294.3099999999995,3,4,4,344
c1a11015f5c37ea0da416d315c414284,24,9,814.4300000000001,2,4,3,243
c1a1c895dfe3e987b2c9eddc62d4813f,7,1,85.39,3,1,1,311
c1a70c4be18816d529b69f1dbfe8f610,26,2,410.3,2,1,2,212
c1a7d26a4555ad17dd9a1a08facb50f0,3,7,813.02,4,3,3,433
c1a7d8aa41b0cf93283baf600baad9a4,25,1,95.92,2,1,1,211
c1a8802e00754da843010c1249232bd2,28,1,151.98,2,1,1,211
c1a8b45de5daaed667713ec76d9f1a9f,23,4,386.25,2,2,2,222
c1aa9f4d3bcc6a9269775e890e5be77a,6,28,2428.9500000000003,3,4,4,344
c1ba06f4e7e2aec8fb0f145c96456db0,50,1,11.09,1,1,1,111
c1c443ae76ef783184103eb47ca4a7f7,2,4,415.06000000000006,4,2,2,422
c1c4fbedd7742285167fc1a2d54556db,36,1,134.38,2,1,1,211
c1c50a2b68b30b080c6ff3d4cd9aa78d,3,5,357.65,4,3,2,432
c1c65a3f4771c3ff057aea057ced7434,23,5,436.11,2,3,3,233
c1c6eb34bb8b6c104956f30c7098c2bf,42,15,1360.0300000000004,1,4,4,144
c1c9bba8b51f3903f5cb5bfac9d169b1,1,24,1786.2000000000003,4,4,4,444
c1ccd20e0c3cd5f666cf94c54d81225c,16,1,89.99,3,1,1,311
c1cf4113d608b78af5fd410a2259ac16,2,27,4269.92,4,4,4,444
c1d0879d624476b83a25b252fc171c80,40,1,60.0,1,1,1,111
c1d0e89106e17a8cc53c6fd9b3f3d67c,4,34,3644.5800000000004,4,4,4,444
c1d2d261f3236bff9a7f1dd1a1db4c1d,7,18,1430.5400000000002,3,4,4,344
c1d376365cffdf954f185a33879e0006,3,13,1888.96,4,4,4,444
c1d3dcd920e6f0722ad05cdf0137c56c,37,2,175.79000000000002,1,1,2,112
c1db5f8b14a4caa7b497887129ad2dd3,38,5,356.46000000000004,1,3,2,132
c1e0960041aca9cf37e2403326abf321,25,17,739.25,2,4,3,243
c1e1c86b82a5df976d37da30b9a4ce9f,23,3,362.12,2,2,2,222
c1e398c592e8ca4b204bea72790912cc,37,2,78.99000000000001,1,1,1,111
c1e51bad21f92e93164df8dd59819193,7,10,1265.67,3,4,4,344
c1e5b5a8638dc667be6583113d2f4cb1,43,3,158.26999999999998,1,2,1,121
c1e87ee2593a38c577f73cf971b7aec0,44,2,203.52,1,1,2,112
c1e8ba6a746af1503fb0bdc8156464c5,76,1,129.49,1,1,1,111
c1e992355721ef44c745f676be5a389e,32,4,581.28,2,2,3,223
c1e9b69c033e05c8ac3a18fa48e8a355,10,10,1030.68,3,4,3,343
c1ee9eea07055e328df681fd2ca439ce,48,3,646.83,1,2,3,123
c1effeb6f98ce0e19346b36763e0bf7d,28,14,1965.39,2,4,4,244
c1f4a697df998ba73dfd8fe9d9ac4c77,8,4,980.55,3,2,3,323
c1f91a3b10915162674771c12021760b,9,4,316.67,3,2,2,322
c1fb7b96765dcb3bb4493e2906f561c3,42,1,59.0,1,1,1,111
c1fca0c6d31f23fa6992e7106c8b7586,4,2,558.27,4,1,3,413
c1fcd505b9242611aed2ba7b9099d43b,5,4,301.09,4,2,2,422
c1fd84579c1f12f53545b62a03a8dbb8,4,10,1118.3700000000003,4,4,4,444
c1ff1bd0da0ad2d6c5893a62323ae008,1,54,5884.979999999997,4,4,4,444
c20080d7f5d3650eccddb3fb2572c349,48,1,160.95,1,1,2,112
c202f68e06341e5553b64e20f48bd39e,19,1,143.5,2,1,1,211
c20692bd77b1944d02e686e5688752e3,58,2,423.11,1,1,2,112
c208557f1c899752a3d74cb30620a4eb,3,64,3902.3799999999987,4,4,4,444
c20bfe5b216e9496fae047b4d42283cd,6,6,4348.01,3,3,4,334
c20d7f4cbd22179dc7e7f3727cc3ecc1,8,10,2653.93,3,4,4,344
c20ebf6a3b214664a9478d7ae9ed7893,34,1,462.54,2,1,3,213
c2117c1c190f6b20dc6b531c349ae0c7,1,15,4241.349999999999,4,4,4,444
c2140184cdb1e34e435ee002bf01dccc,19,6,4327.6,2,3,4,234
c2149352c5f43dae24f184b18ab858cd,22,1,330.19,2,1,2,212
c2155e76b886d93c1d918be015306f54,23,3,86.1,2,2,1,221
c2196b1acc56457c7e677097d3768b3d,14,2,47.519999999999996,3,1,1,311
c221aec256d6ef679699fb5da3a758a7,7,6,12456.16,3,3,4,334
c228d67d2e75d55e91a5e2ed77571384,1,44,3735.6100000000006,4,4,4,444
c2299330dfe16cedd286347edf6d919f,27,1,999.4,2,1,3,213
c22ed7ea2535f84f6c257394e399f387,17,3,450.46000000000004,2,2,3,223
c23034f9fed931ac806a57241b61c070,50,2,123.74,1,1,1,111
c2316a7407b78d7472a13900a2238b07,6,13,1301.98,3,4,4,344
c233ddb22d76a16895861afc5f48bb01,3,3,164.07999999999998,4,2,2,422
c2367efb994f4b2c6ab029196be3cf24,7,3,524.17,3,2,3,323
c2393d170361ddd393fbd1d851862f2a,5,3,155.42000000000002,4,2,1,421
c23a98f72977490b9c7a3de9753d7200,1,1,164.99,4,1,2,412
c23b15f6bf6c1fb346797d8d2bc8bf5b,1,11,1022.31,4,4,3,443
c23ca590e8c0d9b2aacb35e1f168403e,8,3,172.87,3,2,2,322
c24244b8f44f146ecbf87ddc48fe65b6,10,6,651.57,3,3,3,333
c24587cce8dfc8eb1260e52a5d6437ee,26,2,241.08,2,1,2,212
c245aa581914b0fe68bde8ce25450325,58,3,1603.68,1,2,4,124
c247dcb48b00aaf983554914364add73,24,8,1357.6299999999999,2,3,4,234
c247fe0596c6ce3c3885fc5a6aca2eac,7,7,514.35,3,3,3,333
c249e17605212e1c5db152cfa8f432e8,10,4,576.48,3,2,3,323
c24e838a8181a798fd454084a1f72270,23,3,484.91,2,2,3,223
c2521958e150e78bda5d984b7dca3448,86,2,51.28,1,1,1,111
c25274fde95916144fd19598415deda8,7,6,340.24,3,3,2,332
c252a6b708800b5815f9817d25c73c00,3,3,463.12,4,2,3,423
c2560fde9eaf11684d72400eac484cea,30,4,475.86,2,2,3,223
c2572a4c467b114175a7e1aaee090817,3,17,1072.69,4,4,3,443
c257c34c95534f24a0c12e39e800f4e0,10,21,2099.78,3,4,4,344
c261314e80b7ae465f98afdd55b78fff,24,1,499.34,2,1,3,213
c26a41f6af0f15b4afe004b1b35b6da4,2,4,2024.96,4,2,4,424
c26d56716b1c379a426cc058cacc0589,11,5,192.02,3,3,2,332
c26d87750d423158a716b23c168c40f0,8,9,402.36,3,4,2,342
c2704fcadbba9940f375aec987af6b58,4,50,8753.579999999998,4,4,4,444
c276f25715cb7789c935996ee34669a1,5,11,1646.78,4,4,4,444
c27887481c119b7fe0291eb7fc5df92a,79,1,121.89,1,1,1,111
c2794d88e4ce7daea4ec77bdaedc63f1,6,6,2505.11,3,3,4,334
c27a0647b3ef2f29b48d824a081c0335,6,12,1882.22,3,4,4,344
c27a45e636e2ee32096f79aef09164e7,7,11,647.4899999999999,3,4,3,343
c27c51a0c7dcee3c0c87a54afd3f6fed,2,1,142.99,4,1,1,411
c27c88d4e0dd27a9261b1452dedf396f,12,3,359.9,3,2,2,322
c27d8137c9bfdb660f034fb2a8b7265c,15,3,1140.09,3,2,4,324
c27e0f12ca1a81c3d2c1bc6ffbc9a0aa,2,4,838.5799999999999,4,2,3,423
c27e7f470921cf6e7433b874341c6636,18,7,670.5499999999998,2,3,3,233
c283b86e3ebaaf1b1015163e7c9511df,43,2,236.95000000000002,1,1,2,112
c2862466a1d4d24effbae0f85fffd0ca,4,26,2288.4800000000005,4,4,4,444
c288930be855d32f635d912feb0da657,1,1,25.18,4,1,1,411
c29285851fa53647673df4b6c303bd40,4,16,1697.47,4,4,4,444
c2933e27babbc5d65f2aaeea91f2f266,5,4,344.72,4,2,2,422
c29381ef94ebcd5d727cb53ff83e61ef,34,7,792.5400000000001,2,3,3,233
c298fef3ffdc769aa1645ce83cb1d52c,23,2,198.99,2,1,2,212
c29a206ee22051ed925c21d3da15ab3b,27,3,757.18,2,2,3,223
c29cc5b0e6eefe16f879e8e4f00f2372,8,2,1233.99,3,1,4,314
c29f4e63addc3e506f3e06922e1ffb8d,5,19,4151.569999999999,4,4,4,444
c29fd4c5c005e9aa4f80c59ddc52af6c,16,1,30.78,3,1,1,311
c2a114e32b3280aac2c64eacffedb81c,68,1,169.85,1,1,2,112
c2a6a09afe3b3ca2f7f74d1f4b334bbe,52,3,418.68,1,2,2,122
c2a7fa999b4d05c3ef177c35fd3122ca,1,11,1056.58,4,4,3,443
c2a905ea9337735bfacf8c1d74f88b3e,3,13,1398.8500000000001,4,4,4,444
c2a9471f65c48521437a17d7a609db85,35,4,290.98,2,2,2,222
c2abc208535ba4823780e14e7684f8c5,2,23,3179.35,4,4,4,444
c2ae50b807bc3c1269854b8b73642158,37,3,743.99,1,2,3,123
c2b3e54a946d9add6df4c34337d4d019,6,1,52.95,3,1,1,311
c2b582222aa02c6252aaf95e509f2b9b,10,5,482.65,3,3,3,333
c2b5edb6d8ac917781c39f1ab83071be,18,3,487.78999999999996,2,2,3,223
c2b69995b1eaeaafa2a869266ffc24da,13,3,151.6,3,2,1,321
c2b7e781dfd26acdf8313f93baf042fb,42,3,355.78000000000003,1,2,2,122
c2b83fd66ed12cdf85fa31f997857694,19,6,477.19,2,3,3,233
c2bac1baf762939871635d7f1be07619,8,7,2138.2,3,3,4,334
c2bb01a490111cf2dac1ef232872654b,76,2,8596.27,1,1,4,114
c2bcff2189c496c8201403acf8893233,63,1,29.99,1,1,1,111
c2bdc250c36262f536a51929fa343703,15,3,294.96999999999997,3,2,2,322
c2bf5d11e70e4b0d59f9d0638361cf6e,15,17,3039.4600000000005,3,4,4,344
c2c2750d1c84d7a9053693f55972f3db,80,3,811.02,1,2,3,123
c2c453829b177bca5219dd84c4bdccd7,4,9,484.56,4,4,3,443
c2c5a9480c2b0895f2feb139055c0e60,12,2,70.98,3,1,1,311
c2c6cfa121ebf06001b916991918d295,45,11,1024.19,1,4,3,143
c2c7185ab410a7db826ec7d5deb39307,3,3,274.55,4,2,2,422
c2cd7432135898ea5fea164a79a5b3aa,5,20,2256.11,4,4,4,444
c2cdf2036667d52494d8b0b77fab70af,8,8,576.11,3,3,3,333
c2d0f14a5a641a6d876584bb08d014c2,1,5,405.26000000000005,4,3,2,432
c2d58f773b1d34032f27047747d4aefa,2,9,910.9200000000001,4,4,3,443
c2d67efaf7f2d99f5d6c9b827a2f8c16,3,2,344.63,4,1,2,412
c2d713c0a0be09b547a2b90bbf722f84,31,2,1020.13,2,1,3,213
c2d75aea412d06648e59bc0a36ded79d,4,22,1715.7600000000004,4,4,4,444
c2dd05cead28e55272fc8c9ee8b0f25e,65,1,207.35,1,1,2,112
c2de3e589575af664a4c7a24660adb3d,65,1,149.99,1,1,1,111
c2df0f97ec98efaa4c1fb80e41866b92,16,3,792.81,3,2,3,323
c2e0df9164f21c748295de03f99a83d7,32,4,431.59000000000003,2,2,3,223
c2ec6e83ccff7187727093261dc273b4,24,8,687.96,2,3,3,233
