Promo_type,Offer_ID,sku,start_date,end_date,train_test_group
Seasonal,98,94226e9fefb1c3f5fb0b58ae8716cf5a,20201006,20201019,test
Seasonal,99,cc784cade2462000b36be9b836a070cb,20201006,20201019,test
Facades,F38,74285ee3dcad2d283ef29e4695a03aed,20200305,20200311,train
Biweekly,535,74285ee3dcad2d283ef29e4695a03aed,20201029,20201111,test
Seasonal,99,3c81ea0b87eb5fe1da0c232161ae03a0,20201006,20201019,test
Facades,F38,cf13ff5b4694b1d5e2bbf030657bb295,20200305,20200311,train
Seasonal,99,62fab45cdbed4874092b8ad1cd8fc7cd,20201006,20201019,test
Facades,F39,ce414dc56ab84ef9ef6c00da08747cad,20200305,20200311,train
Biweekly,535,a36a27c43e6704802b977388b21584ec,20201029,20201111,test
Seasonal,432,32d421409c91d72a6c61c91d8efca93e,20201027,20201116,test
Seasonal,99,528963585dbc690286083f27e64509ff,20201006,20201019,test
Facades,F38,367ce6384b81f00a904405d408937193,20200305,20200311,train
Biweekly,535,367ce6384b81f00a904405d408937193,20201029,20201111,test
Seasonal,432,ccf8f7c9530555e99e44817c194d7bda,20201027,20201116,test
Seasonal,432,e107a357392b9eb34e117fcea30a386c,20201027,20201116,test
Seasonal,98,17773bd57e05584515ca6279bd92b392,20201006,20201019,test
Seasonal,95,b2df80340fc2c95d603eaad00882238f,20201006,20201019,test
Seasonal,99,00581113943ffd4c16964dd1b545044f,20201006,20201019,test
Facades,F38,67a795fc699e9e5f7cde29ec6efe0388,20200305,20200311,train
Seasonal,432,3051cc8057bbabccda8ca9bd2285e2b6,20201027,20201116,test
Facades,F38,10c4f76f72e0e04b78dc27f1bcea60ea,20200305,20200311,train
Biweekly,535,10c4f76f72e0e04b78dc27f1bcea60ea,20201029,20201111,test
Seasonal,432,ba376b7968eae6d7b28ad9874ab189ae,20201027,20201116,test
Seasonal,432,ed6e0473cbafc33bbf120fbfc248d46a,20201027,20201116,test
Seasonal,432,64e4b62214cdc5fcb28164fc2c94ca67,20201027,20201116,test
Facades,F38,493c616d1e86dbacba39615d6f6ebdb0,20200305,20200311,train
Seasonal,432,f5d5a20672b92dee6f54dd6d174f7948,20201027,20201116,test
Seasonal,98,c7899697ba8ae62de0f0bec50ed7df75,20201006,20201019,test
Seasonal,98,a35729ca0818186a6e96fb5664dc6037,20201006,20201019,test
Seasonal,99,af5a58e516e2536f52cd49d9c4b04bab,20201006,20201019,test
Facades,F38,e57023a8cb10991c1eee42342fa02464,20200305,20200311,train
Facades,F38,0aac0ce417ba123fda606e7da3dbccf6,20200305,20200311,train
Facades,F38,984af47ea77fbb8f62933b9121c6d1be,20200305,20200311,train
Facades,F38,c4825c8cead792a2c433256bf4a2cbed,20200305,20200311,train
Biweekly,535,c4825c8cead792a2c433256bf4a2cbed,20201029,20201111,test
Seasonal,432,ad660b781740c37f7fe150863e7c8305,20201027,20201116,test
Seasonal,98,fecc24b053e47acf08a91e9820853ba7,20201006,20201019,test
Facades,F38,3814f7dc13dd9871105fefbcab302d54,20200305,20200311,train
Seasonal,432,d403b6ab3fb0efe091f403f9ee237e48,20201027,20201116,test
Seasonal,432,be7746e6b2300737e0de40379cd00252,20201027,20201116,test
Facades,F38,46b8e8b2d691b67ee1ea3d1ed1d5ccb1,20200305,20200311,train
Biweekly,535,44783368f108fedc2a72982b63949008,20201029,20201111,test
Seasonal,98,0996d39243b16c3ef98eeaa7681967ba,20201006,20201019,test
Seasonal,100,aaee92cdbb691023529b6b41b1cb9253,20201006,20201019,test
Seasonal,99,3351c6b98ad6b729f49f4baaeffd4058,20201006,20201019,test
Seasonal,99,e511f9c8069e5745684a8a57f33eca63,20201006,20201019,test
Seasonal,99,ebd4acb91dfbaefe5536a2df5c7b96d2,20201006,20201019,test
Seasonal,432,5082fbbe9575801fc4c96e69a776e7ba,20201027,20201116,test
Seasonal,95,04eec5c448daad61b60c599869d8e9ff,20201006,20201019,test
Facades,F38,2acadaaf62511adc4adf678d6331a32b,20200305,20200311,train
Seasonal,99,78d66ba4fe9660ce48c796464f7416e5,20201006,20201019,test
Seasonal,99,e7de7bb37b983512ba9b7976035bf4ba,20201006,20201019,test
Facades,F38,b2cc2c29ebb4e119be7b84ff7dc82565,20200305,20200311,train
Biweekly,535,b9b86073bb13ca66bd9450e31023d688,20201029,20201111,test
Seasonal,95,31147d416dc43267914f59e6f9230432,20201006,20201019,test
Seasonal,99,0abe9c58d58249f47c19964a12002ea4,20201006,20201019,test
Facades,F38,c9e5183952b90db4609bc18e804bdf08,20200305,20200311,train
Biweekly,535,c9e5183952b90db4609bc18e804bdf08,20201029,20201111,test
Seasonal,95,690a85edc2656641d91a7d74c184f1b2,20201006,20201019,test
Facades,F38,7123044112fc92dfcb4ea2233eafa59f,20200305,20200311,train
Seasonal,432,f0a0b7c243197eb12d7de989e49ead7c,20201027,20201116,test
Seasonal,99,acf1bd155c509d576a07d5b9a5403c6c,20201006,20201019,test
Biweekly,535,79bb626e4f626e55adf82b5367a8fcd4,20201029,20201111,test
Seasonal,99,cd215509dc7b49efdb323a9b105ba95d,20201006,20201019,test
Facades,F38,e5107ddb59a3d00cb6d0ab026d825385,20200305,20200311,train
Facades,F39,931e463e0b19e33ef46ba1c8c0a2e79a,20200305,20200311,train
Facades,F38,ccd0a46ff178823e97d34f62039dd70b,20200305,20200311,train
Biweekly,535,ccd0a46ff178823e97d34f62039dd70b,20201029,20201111,test
Seasonal,432,d1c98d3d6ad902d6a113823afbae8b13,20201027,20201116,test
Seasonal,99,227095a4c89db11752184f195e48dcdf,20201006,20201019,test
Seasonal,99,a195264edacb9b63fbfb0f0d4e7fe8e8,20201006,20201019,test
Facades,F38,785ae25863d62862891177d33f52d792,20200305,20200311,train
Facades,F39,77f07f6168e3f1fdf22caed73164eb49,20200305,20200311,train
Biweekly,535,785ae25863d62862891177d33f52d792,20201029,20201111,test
Facades,F39,a0dc643d226126f5618beae40923df81,20200305,20200311,train
Biweekly,535,56e7be6610c8e36ae0e1aeae34eb827d,20201029,20201111,test
Biweekly,535,b501510491e68e59ec7b5ecc8dd25b1f,20201029,20201111,test
Seasonal,98,a5f7d7dbdfab6d7ba0f9f286a98de1c4,20201006,20201019,test
Seasonal,99,7bbffc6488f76e3f1a0727e7392955ac,20201006,20201019,test
Facades,F38,cfaab73a1c3a73a2192ed52f63fbdd1f,20200305,20200311,train
Biweekly,535,cfaab73a1c3a73a2192ed52f63fbdd1f,20201029,20201111,test
Seasonal,432,961be82ef09eabe77d2a249124b92d0b,20201027,20201116,test
Facades,F38,ccea218d84d68bdd5d80f9473147b896,20200305,20200311,train
Seasonal,432,6dce875aca48bc157ca6a7b53f93452b,20201027,20201116,test
Seasonal,98,ed7e5413b308a405d7592ed24d5815bd,20201006,20201019,test
Seasonal,98,0095649b699a27c83754b90415faa9a6,20201006,20201019,test
Seasonal,95,e1709db21289ff4e41effc6f17720088,20201006,20201019,test
Seasonal,95,b2080347b7d42fbaaaca53d0018c0e50,20201006,20201019,test
Seasonal,432,8fd29e06439ae17a2f72ed281fce715c,20201027,20201116,test
Seasonal,98,d207d0e3155e5208f57cd225a10fef85,20201006,20201019,test
Seasonal,432,3a54946207151627e9a4740c98a59e2e,20201027,20201116,test
Seasonal,432,98b00034bafe519eb7127e71f67c5ab8,20201027,20201116,test
Facades,F38,232d691b9a15d89b8e46200d2b8bf135,20200305,20200311,train
Seasonal,432,81268bca06ada2051da8b3a0192de889,20201027,20201116,test
Facades,F39,b98de26fc21712d6e7da9ea0b9f67d75,20200305,20200311,train
Facades,F39,8e9e45f95977c34ff6da445434eac897,20200305,20200311,train
Seasonal,98,a4227de9bc09ec942b30fd98453cc61d,20201006,20201019,test
Facades,F38,e01df664f6a1fff646e2696234f3a3ec,20200305,20200311,train
Facades,F39,fd086fb9ebcd8dca93e68a7b38dc9e55,20200305,20200311,train
Seasonal,432,e0a4ea5ce7e7aaff1938c888c696dc06,20201027,20201116,test
Seasonal,99,645cd7e5f3b02e85b1a81a17db9ac64b,20201006,20201019,test
Seasonal,99,bbd2ae0ee97c67b2ff363d68edd77c0e,20201006,20201019,test
Facades,F38,b71fbd6fd2a71c1bd4ed1d64add84cdd,20200305,20200311,train
Seasonal,432,58bb19ff1461c1bd994cc0da0b27ba7f,20201027,20201116,test
Facades,F38,0b749057b7f4d7e35c9f963b080ed769,20200305,20200311,train
Facades,F39,1b69bea6682f0e4ee98d723db66685e1,20200305,20200311,train
Seasonal,432,b28b8d03a4e91816138fa8d227136287,20201027,20201116,test
Seasonal,99,90e0ea89e6a4d93ad371cf5b2bb1e3f2,20201006,20201019,test
Facades,F38,36230f6a49f43012134c50b2944a0334,20200305,20200311,train
Facades,F38,9281c006e7584e950815ae92db776547,20200305,20200311,train
Biweekly,535,9281c006e7584e950815ae92db776547,20201029,20201111,test
Seasonal,99,d8b08b1e86c8c9e9f7350c653b421f04,20201006,20201019,test
Facades,F38,244822be905840b8de7e4d75dc5000ff,20200305,20200311,train
Facades,F38,1d4280a99fcfdbe62d4b8c4fca793b05,20200305,20200311,train
Seasonal,432,ec15eb51188e991b7f43de4482c3bbb8,20201027,20201116,test
Seasonal,432,0dc3fa87ec1a77e4f2df7f7314a7dcc2,20201027,20201116,test
Seasonal,99,9322c73672e4e78697d47d01257ac5e3,20201006,20201019,test
Seasonal,99,8480dea5360496c498c977a5a75053e1,20201006,20201019,test
Seasonal,432,d65bdea8f80a63e139473f110c810a90,20201027,20201116,test
Seasonal,432,eba4282d6a163f0ddc009e5efdb367bf,20201027,20201116,test
Seasonal,432,e42cdb6e6fbf617c3336e2de5091daa7,20201027,20201116,test
Seasonal,432,b486c278b0eb3c108155e09348241d87,20201027,20201116,test
Seasonal,432,ace31e41ab9509dfdac58a31ed970a73,20201027,20201116,test
Facades,F38,201001b40bcdb9c770539e3e14473403,20200305,20200311,train
Facades,F41,f6841f049c94464751f82a0784711434,20200312,20200318,train
Biweekly,535,201001b40bcdb9c770539e3e14473403,20201029,20201111,test
Seasonal,432,a842425867b22c0d6b522570cb97a78c,20201027,20201116,test
Facades,F38,ac541bd802c79fe6b2dca81441264a64,20200305,20200311,train
Seasonal,432,485eeb1d9a575ab58784ef4b253adac0,20201027,20201116,test
Seasonal,95,6c5d1e991faea2e2da15b987b9bcc2bb,20201006,20201019,test
Seasonal,98,28ef8c9d95abf0d82ec80df918c76eba,20201006,20201019,test
Seasonal,98,cf5eb7c547b81e3d3cca42437804eac7,20201006,20201019,test
Seasonal,432,efc402c0323b865777aa0684a6d2ebe0,20201027,20201116,test
Facades,F38,ac93e4ac6c892b483d00fdb7539438dd,20200305,20200311,train
Biweekly,535,ac93e4ac6c892b483d00fdb7539438dd,20201029,20201111,test
Seasonal,432,bf12b0241b06c2e3cc36747ed8c0a853,20201027,20201116,test
Facades,F38,21bb17b68fb679aeef6231bc3b5d3773,20200305,20200311,train
Facades,F39,f06cea06222d914c117278950692697f,20200305,20200311,train
Seasonal,432,a973134ab890d2a4025308e88a8a2391,20201027,20201116,test
Seasonal,432,07cd3acde87695e191ba98510d23a9b2,20201027,20201116,test
Seasonal,432,4374e9570aefedb4c16d981ad26f412e,20201027,20201116,test
Biweekly,535,02f64eb6808e6c25ed32c98ce7e4824d,20201029,20201111,test
Biweekly,535,2295f3de30101e7c1ea3165bc22d4b75,20201029,20201111,test
Seasonal,95,f85b3dd990736120a70f9706e3b01ebd,20201006,20201019,test
Biweekly,535,b6414c6b2b401f82a142dc9a06d95a30,20201029,20201111,test
Facades,F42,e5a0882283186403b477ee1182c78c34,20200312,20200318,train
Facades,F42,69c571c782a119b1f5775df78a40b830,20200312,20200318,train
Seasonal,98,663ee9e022de4eb479d5a63a8851798e,20201006,20201019,test
Facades,F38,8effc3f4138d24b3172cb13a03e280a8,20200305,20200311,train
Seasonal,432,f931c4c6c6daa4ce78f38c363c52fe5b,20201027,20201116,test
Seasonal,98,e37fb7300cea04037a5762cada2b5c55,20201006,20201019,test
Seasonal,100,3e0fb22a7c69510b08869627f6214003,20201006,20201019,test
Seasonal,99,5388b7b49f762cff9a0bac648b19ec79,20201006,20201019,test
Seasonal,432,0dd5d5256bdeec2fcd921062ba575b56,20201027,20201116,test
Seasonal,99,94e6b09b7990daf873adad73727aa54e,20201006,20201019,test
Seasonal,432,d7175e9ae4dc97bd4205025445d33751,20201027,20201116,test
Seasonal,432,0df1037ed6b2c2c1e41caf60b4f9f316,20201027,20201116,test
Seasonal,432,d4ad334e64d7d66c47a4ce37556f36ea,20201027,20201116,test
Seasonal,432,0be979f7efd67af68fa969584142fc65,20201027,20201116,test
Seasonal,100,d8eba405d213415951a692ef459d8947,20201006,20201019,test
Seasonal,99,8eb09feff1905d31611fce4ee9a80d45,20201006,20201019,test
Biweekly,535,9041be742b77e466753f3b9c96d12782,20201029,20201111,test
Facades,F38,81ffdd829b7e3b42a6fccfb6929511f3,20200305,20200311,train
Biweekly,535,93d5d077c88d2d231be8ae38c89716aa,20201029,20201111,test
Seasonal,99,a61b2316eecb5696a21b7f424c63ad52,20201006,20201019,test
Facades,F38,cb492d0887af03851395ed22f579ab47,20200305,20200311,train
Seasonal,99,e7706cd72b5919f8c5cfa3fcbf98fd06,20201006,20201019,test
Facades,F38,45711542042433c2d0d1cc1801e9821d,20200305,20200311,train
Biweekly,535,17b8712397e1b335a452433de0db930e,20201029,20201111,test
Biweekly,535,45711542042433c2d0d1cc1801e9821d,20201029,20201111,test
Seasonal,95,27bb2a07c76907aedd770380a3ee6723,20201006,20201019,test
Facades,F38,12bb4abdd527960f881d9f7b6883012f,20200305,20200311,train
Biweekly,535,12bb4abdd527960f881d9f7b6883012f,20201029,20201111,test
Seasonal,432,72eebd411934f6ea1518554763d57ba4,20201027,20201116,test
Seasonal,99,bddd501f3966bca9dc7859f4b417c4c2,20201006,20201019,test
Facades,F38,a5a58d55596ea3bf92a32c9d59405bf0,20200305,20200311,train
Biweekly,535,a5a58d55596ea3bf92a32c9d59405bf0,20201029,20201111,test
Seasonal,432,053383c9a94c381a801a82e769b0efbe,20201027,20201116,test
Seasonal,99,5e56b5c5ca23b321d4c1505f82e0c0ad,20201006,20201019,test
Facades,F39,1467b1d6e6328f9c8f99c079bf0d8c4a,20200305,20200311,train
Seasonal,432,45d995c7ba2b912bfc3fdb2535318a56,20201027,20201116,test
Facades,F38,9df9b9466d3fc43526cc771530c23fa6,20200305,20200311,train
Seasonal,432,2c2d41cb40e393a4ef5c961753b16a90,20201027,20201116,test
Seasonal,432,ead53271e1543b8db45cd2c0acbd1a06,20201027,20201116,test
Seasonal,99,c75272cf7fef3cbb8d9cdef20bb4499c,20201006,20201019,test
Seasonal,97,d4a0e64e706662edf908da48ff560917,20201006,20201019,test
Facades,F38,55d28ee53fd6c7b148e3c0a611e5b0ce,20200305,20200311,train
Facades,F38,324f91dc5358d9ea8753afab74c09690,20200305,20200311,train
Biweekly,535,55d28ee53fd6c7b148e3c0a611e5b0ce,20201029,20201111,test
Seasonal,99,a17ad5ec9090cdc2511a76a31e042e99,20201006,20201019,test
Seasonal,99,d500b9b3b34980399b3bd7ed75976eea,20201006,20201019,test
Seasonal,99,d58fcfaf20fb38a036276ea31fcef8c9,20201006,20201019,test
Seasonal,432,1cccb319666fa128807cec02cab4b6af,20201027,20201116,test
Seasonal,432,927c883cf29828ca8c80869c5a95f5db,20201027,20201116,test
Seasonal,432,62e69387976b0b84660a39ec810b5625,20201027,20201116,test
Facades,F38,65ab4a100757578cafc7363bba6d274c,20200305,20200311,train
Seasonal,432,5ec90897d3133d2dfae6301c6685021a,20201027,20201116,test
Seasonal,98,7bbccb6aa6b5e75c2c62a21131d0d258,20201006,20201019,test
Facades,F38,8b165b5a7b41f0bf7fc7d9994cc9990c,20200305,20200311,train
Facades,F38,87d0bcf951de2d39076f93531c8412e4,20200305,20200311,train
Facades,F38,1d8a3018f4311097488239f09a2514d9,20200305,20200311,train
Biweekly,535,8b165b5a7b41f0bf7fc7d9994cc9990c,20201029,20201111,test
Seasonal,432,5de46f92f4b1aeb25d590d7042d40c1e,20201027,20201116,test
Seasonal,432,2e737cb0083f0f4a0dde6033aeae7c3e,20201027,20201116,test
Seasonal,95,f6588742f26a6e9c87ff38b4e69f7977,20201006,20201019,test
Facades,F38,6a99e1eec06180ab3aa624c765599d5a,20200305,20200311,train
Seasonal,99,3cd4a87e129c600640e7edd53aebd09f,20201006,20201019,test
Facades,F38,eb3a527d40015d6fecd2b7de5d9fdbf2,20200305,20200311,train
Facades,F38,5e2e9eea88e4aab543ecdc130ac346f5,20200305,20200311,train
Seasonal,100,ce439f3c8daaace2a1141def79efc9cc,20201006,20201019,test
Facades,F38,8dd4c8c4564f68d56a4a0cd70291c0f7,20200305,20200311,train
Biweekly,535,8dd4c8c4564f68d56a4a0cd70291c0f7,20201029,20201111,test
Seasonal,99,a143b9d2ff0c954fae23cb7ab7ee183e,20201006,20201019,test
Seasonal,99,7e82d2655af26fef9e73017c49df9454,20201006,20201019,test
Seasonal,99,eac9776796c22d36801ca6bef05384f9,20201006,20201019,test
Facades,F38,537fdd1b8adb5b35e47aa26402df81ca,20200305,20200311,train
Seasonal,99,7a40c741ff3cc771e87320fa0831869f,20201006,20201019,test
Seasonal,432,4aba3da4acb92081d5b82c7d80c1a720,20201027,20201116,test
Seasonal,99,a827742fafcd933d784fa8514f4aa147,20201006,20201019,test
Facades,F39,3e024fc4be8ed1db3e8bf2cca0d61e3c,20200305,20200311,train
Seasonal,100,b8e2278b63b21ccea567311fb45d8777,20201006,20201019,test
Facades,F39,84f87a40bf0a99c978ee8a4a9431daa6,20200305,20200311,train
Biweekly,535,c22f24d440d089f13edaac2d5a782be3,20201029,20201111,test
Seasonal,99,fc2fe174d3547a2d077bb94742977bdb,20201006,20201019,test
Billboards,B116,802613d2fbd18f89fb84acc0ae0c14e5,20191212,20191225,train
Billboards,B115,119a9ea3a832472e1c163e5c1afba59e,20191212,20191225,train
Billboards,B116,330237fcfba03e0772a1c1d00c0a7943,20191212,20191225,train
Billboards,B110,9817112604594b376adf135efe787bbc,20191128,20191211,train
Billboards,B112,753e100607ecf3e68098739b81e0a645,20191128,20191204,train
Billboards,B118,753e100607ecf3e68098739b81e0a645,20191226,20200108,train
Billboards,B125,c3a6a3462c64c51937b95be7c04655c9,20191010,20191016,train
Billboards,B111,b3da9f6c20f5f7d304e19b6fc1d9cf60,20191128,20191211,train
Billboards,B127,2c04c192741b57a122ef8309515dc9fc,20191010,20191016,train
Billboards,B128,17548c31025243a891a7740509f0164b,20191017,20191030,train
Billboards,B116,965da69b1fba48031db008dd8e49fb35,20191212,20191225,train
Billboards,B119,5c1af705688aa47bc298ffd7c30b0f82,20191226,20200108,train
Billboards,B125,db26c36d69925ebe6d6745beb3d5e0df,20191010,20191016,train
Billboards,B119,4c2cba040cc2b5e12586a5c94bf8a36a,20191226,20200108,train
Billboards,B124,4af700a32c0d03e72a2415fa2a64bc34,20191003,20191009,train
Billboards,B116,2ff210c8a37f06c9d580fab4a29c893b,20191212,20191225,train
Billboards,B110,b5a6bbeeb9ef82b186e0479701dbadf5,20191128,20191211,train
Billboards,B128,09fba32aa402ea12d2e1f3acd59bf7f1,20191017,20191030,train
Billboards,B123,cc70ab168638a89adf52f2f981bc4ce6,20190926,20191009,train
Billboards,B113,911d7361089a37c2a6488a548b4f06a8,20191205,20191211,train
Billboards,B121,911d7361089a37c2a6488a548b4f06a8,20190926,20191002,train
Billboards,B112,ef7bf412117548cb80b3f3b33a12977d,20191128,20191204,train
Billboards,B113,33306ccd877e73c388652739869d3dc7,20191205,20191211,train
Billboards,B117,ef7bf412117548cb80b3f3b33a12977d,20191219,20191225,train
Billboards,B121,33306ccd877e73c388652739869d3dc7,20190926,20191002,train
Billboards,B126,ef7bf412117548cb80b3f3b33a12977d,20191010,20191016,train
Billboards,B128,318c97f3419a534a841ccf77e9e4c8f1,20191017,20191030,train
Billboards,B123,f8b952bd189392ebbeccefa3d9d227ec,20190926,20191009,train
Billboards,B125,33e280eeb97f14cc0afd6745e3da5ee2,20191010,20191016,train
Billboards,B117,7a8675a8f6988ebcbefd062fabaccc85,20191219,20191225,train
Billboards,B118,7a8675a8f6988ebcbefd062fabaccc85,20191226,20200108,train
Billboards,B113,08f226a9a07a5a5c7c78c7f4ca86398f,20191205,20191211,train
Billboards,B121,08f226a9a07a5a5c7c78c7f4ca86398f,20190926,20191002,train
Billboards,B128,a95a0e3cbd9e2457d1a6659ae43d7dab,20191017,20191030,train
Billboards,B116,2fa83b09c67e00b1bd11404e89f16930,20191212,20191225,train
Billboards,B124,787762f7d829ce318599bf015baba175,20191003,20191009,train
Billboards,B128,9f76b79d1491c87cb6fc8a4c0f2829ec,20191017,20191030,train
Billboards,B113,d33d6f7ec7480fcf149a483691d423df,20191205,20191211,train
Billboards,B114,7c4ec067ec15e386e7a28646f866eda7,20191212,20191218,train
Billboards,B116,6d2cf1b7fc44d90235c7669a9a61c79a,20191212,20191225,train
Billboards,B114,eb30822318a0379aa07dd8f9360a2bc1,20191212,20191218,train
Billboards,B126,d50b11b02e15deace91e3b4602a78c5d,20191010,20191016,train
Billboards,B128,0f490aa3aa99101b9c747ce7501ea66c,20191017,20191030,train
Billboards,B119,8a8cd4b517342b801390e885600c4d67,20191226,20200108,train
Billboards,B123,ad5918ff794bf1b98c7b5c96164dfeef,20190926,20191009,train
Billboards,B125,7d5cf7e1ba2e6074ade236e06f52edb3,20191010,20191016,train
Billboards,B116,25f7349737c7641d5fa85afbf41ab802,20191212,20191225,train
Billboards,B113,dbeaf0c28f436c1074718b8a930b0ebf,20191205,20191211,train
Billboards,B121,dbeaf0c28f436c1074718b8a930b0ebf,20190926,20191002,train
Billboards,B128,2c8e198c97bb15305aec2f9ef92424ae,20191017,20191030,train
Billboards,B116,6fac98846ebd0ee2e4ca33c41d90243e,20191212,20191225,train
Billboards,B119,7a091110d902ca08b1344d560c3c5b54,20191226,20200108,train
Billboards,B116,d5531f7f3a2c8b85d61c7ddf3f2e2549,20191212,20191225,train
Billboards,B119,791ea709390869ed6eacd48752c78a57,20191226,20200108,train
Billboards,B120,1cbaaeb2212bbbe9d458ca9b81d74db7,20191226,20200108,train
Billboards,B116,95f87d8bfbb776309293f05660e5638e,20191212,20191225,train
Billboards,B119,b3f62156de28009ecaa91e5ce7e4904e,20191226,20200108,train
Billboards,B128,723dcffa19fd20048bfcb34a595592da,20191017,20191030,train
Billboards,B116,3307b9c605f63b9b721b96f63e339a7e,20191212,20191225,train
Billboards,B124,c8ac520562ba934dd67cbf0f060c4252,20191003,20191009,train
Billboards,B112,5abc0869d756fa1c6831651776138baa,20191128,20191204,train
Billboards,B116,a2cec10f072791126bb33b7b5e2eaf7a,20191212,20191225,train
Billboards,B117,5abc0869d756fa1c6831651776138baa,20191219,20191225,train
Billboards,B118,5abc0869d756fa1c6831651776138baa,20191226,20200108,train
Billboards,B126,5abc0869d756fa1c6831651776138baa,20191010,20191016,train
Billboards,B113,d89f0c09a537246c449a344c690dbd20,20191205,20191211,train
Billboards,B113,bff9e04e1b854068f51e10b18482008e,20191205,20191211,train
Billboards,B119,44bb5b8f2bb12de6e8871a852e1948a3,20191226,20200108,train
Billboards,B135,665fb2e942e8cf3bf385343fc9705d88,20191107,20191113,train
Billboards,B128,7a2399522b3340f4313322ea1da6b932,20191017,20191030,train
Billboards,B134,f27d1e86a3fdddc3efea8d9b460376aa,20191107,20191113,train
Billboards,B130,afc4e956485162e4c95766dce825f1d4,20191017,20191030,train
Billboards,B133,d29353914897a06d97bbd4464364b826,20191031,20191113,train
Billboards,B133,22023880ea6701f12fce1721f4d761df,20191031,20191113,train
Billboards,B133,cd8b89b9d95c2f0b016d4df1731ceb71,20191031,20191113,train
Billboards,B135,a26c8fd82b39d3a724fca6ec72797f2d,20191107,20191113,train
Billboards,B135,c7c00895f9ab4566f1965b4284410401,20191107,20191113,train
Billboards,B132,a7f8f533c4f62b8220b6493fef3f5191,20191031,20191106,train
Billboards,B133,dd19d1c8dd7a363e8a9dec56ed34a7c5,20191031,20191113,train
Billboards,B130,6422d2609f7728dc9b22c1fc529f2eb0,20191017,20191030,train
Billboards,B128,d1cd8fb970ccc6ca2988a503a464d60d,20191017,20191030,train
Billboards,B128,60a20cf0dfbdc2bfb88c49b8180e930e,20191017,20191030,train
Billboards,B133,21105a908b33f02286ce2ca25ec9bbb0,20191031,20191113,train
Billboards,B129,a3468b040cb097a4c09ebac6e5b52a13,20191017,20191030,train
Billboards,B130,443eb1ed222ea1035d7648cf97b96c0c,20191017,20191030,train
Billboards,B135,8ce96f975fabfd21c938034b4e33ef38,20191107,20191113,train
Billboards,B130,623f81ddbf3e69500a5daf82a6209b27,20191017,20191030,train
Billboards,B130,612f1d74245a8e2d53670a086bcc0017,20191017,20191030,train
Billboards,B128,cef3084f968cf520c3dfef4571a74650,20191017,20191030,train
Billboards,B130,85f43ec3570887986630470a3a087cb0,20191017,20191030,train
Billboards,B133,e937048b1e49385a6c4e5f76e4b0babf,20191031,20191113,train
Billboards,B130,05a93ea17055ce1dfb6b6e64f5e2e7ea,20191017,20191030,train
Billboards,B135,33306ccd877e73c388652739869d3dc7,20191107,20191113,train
Billboards,B128,44a12fd3d7ff2f08b7cb5bd58cd258f3,20191017,20191030,train
Billboards,B135,7e82e683e46ee8a1359c1035dbf4b911,20191107,20191113,train
Billboards,B135,66f60839d26da8a84e5f8417245ffc83,20191107,20191113,train
Billboards,B133,b8fe58ac2c1c4146ee63f9f80d3807aa,20191031,20191113,train
Billboards,B128,82f32f0ea483515ffc5ddc4d6753ef37,20191017,20191030,train
Billboards,B133,f77f9691971c78d500dd82fc11c70518,20191031,20191113,train
Billboards,B131,787762f7d829ce318599bf015baba175,20191031,20191106,train
Billboards,B135,290765c709b1efb039791a793e5bac01,20191107,20191113,train
Billboards,B128,006ed8661c6a2060c0ade85ef8ab26d0,20191017,20191030,train
Billboards,B128,490a7ecbb570b0d04534c632c163357c,20191017,20191030,train
Billboards,B130,9788d3c8104bc94f60e66c86c564338b,20191017,20191030,train
Billboards,B128,c0ad2ca06fc0d8b79ea291dda36b7569,20191017,20191030,train
Billboards,B135,495bc0ff99a5a3b6d627036fd310995a,20191107,20191113,train
Billboards,B130,65cf680e7cc78b366169cce89417ddab,20191017,20191030,train
Billboards,B135,689b1532a1ed565a9e9baeed3624b2b4,20191107,20191113,train
Billboards,B135,7b95956c6f38b0fbbf998cec449ac7ee,20191107,20191113,train
Billboards,B135,ce414dc56ab84ef9ef6c00da08747cad,20191107,20191113,train
Billboards,B133,d2dc08a7f2fd63453147358349111ec1,20191031,20191113,train
Billboards,B128,885a4c051a0464d39b074e44ed1e073b,20191017,20191030,train
Billboards,B128,8d9f68cd7ba6eb56a800506b8cb5b461,20191017,20191030,train
Billboards,B130,a96ed7a013505e85e6e6c019421c497b,20191017,20191030,train
Billboards,B135,931e463e0b19e33ef46ba1c8c0a2e79a,20191107,20191113,train
Billboards,B135,77f07f6168e3f1fdf22caed73164eb49,20191107,20191113,train
Billboards,B135,d1d839c113dc49e559f437ad5b209bfe,20191107,20191113,train
Billboards,B135,a0dc643d226126f5618beae40923df81,20191107,20191113,train
Billboards,B133,182ba7a2352c98aac59fd80e288d0589,20191031,20191113,train
Billboards,B128,eae376644f65b905348b3a03e3568f1d,20191017,20191030,train
Billboards,B128,5dcffbb4d89d0c060b79bff6fa9fba79,20191017,20191030,train
Billboards,B135,8e9e45f95977c34ff6da445434eac897,20191107,20191113,train
Billboards,B135,1b69bea6682f0e4ee98d723db66685e1,20191107,20191113,train
Billboards,B135,496685f24c4c4b5ede6026db1a521af0,20191107,20191113,train
Billboards,B130,196c61eb483e0b34b36e95e2662f58d7,20191017,20191030,train
Billboards,B130,785d038902834bee014afba68271d426,20191017,20191030,train
